Código,Fecha y hora,Nombre,Género,Edad actual,País,Ciudad,¿Quieres que revisemos la ortografía e ilación de tu relato? ,Relato,Número
,9/30/2018 20:45:57,Anónimo,Mujer,15,México,,Sí,"Tengo miedo de hacer algunas declaraciones.

Mi papá era un adicto al alcohol, nos maltrataba cada vez que llegaba a casa, me hizo sangrar en algunas ocasiones y golpeaba horriblemente a mi mamá, quien nunca tuvo las agallas de hablar. Nos amenazó a todos para no hablar, así que mi mamá optó por huir de casa, pero él llegaba a buscarnos con la mirada arrepentida y pedía que regresáramos.. Y lo hacíamos siempre.. Siempre creíamos que cambiaría, pero no fue así.
Yo tenía apenas tres años, era una niña muy pequeña pero entendía todo, mi papá le era infiel a mi mamá y ella lloraba todas las noches por eso, él se iba de casa en el día y regresaba a tales horas de la noche, totalmente ebrio.
Me hizo tanto daño.. En el preescolar me hacían bullying, lloraba pero no por volver a casa, porque no importaba donde estuviera, en ambos lugares me maltrataban.
Papá quiso sacarme de la casa en diversas ocasiones, yo defendía a mis dos hermanos y a mi mamá, lo que lo enojaba más..

Mi infancia fue un infierno, y ahora me pide que los disculpe, me dice que cambió.
Me mudé a otra ciudad con mi mamá y mis hermanos, pero siempre que viene a vernos, me suele golpear.. Me lastimó una costilla, me dejó moretones en muchas partes del cuerpo, me lastimó el ojo, el pecho...

Ayudenme por favor, no sé que hacer porque dependo de este hombre, pero corro peligro cada vez que está conmigo, la última vez dijo que me haría sangrar a golpes.. Algún día va a matarme.. ",
,11/25/2018 21:28:13,Anónimo,Mujer,32,Chile,,No,Mi novio me humilla me maltrata sicologicamente me insulta y no se como dejarlo por que se volvio una obsesion para mí ... sufro mucho lloro todos los dias y el se enoja cuando me ve triste me dice que vaya al sicologo que estoy loca que quiero llamar su atencion que nunca me querra como antes y cuando esta bien me dice que me ama soy el amor de au vida etc. Es terrible por que quiero salir de aqui y no puedo ,
,1/3/2019 23:36:44,Anónimo,Mujer,23,Chile,,Sí,Tenia Mas O Menos 5 Años Y La Pareja De Mi Tia Parte Papa Me Tocaba Siempre Sin Que Ella Oh Mi Papa See Dieran Cuenta Fue Haci Hasta Como Los 13 Años Y El Abusaba De Mi Me Tocaba Me Besaba Y Yo Era Pequeña Al Pasar Los Años Le Conte Ah Mi Papa Y Dijo Que Callara Para Que Ah Mi Tia No Le Pasara Algo! Me Sentia Por Años Sucia Despues De Que Se Lo Conte Ah Mi Papa No Se Hablo Del Tema Y El Sigue Con Mi Tia ,
,1/29/2019 20:11:26,Anónimo,Mujer,15,México,,Sí,"Me dormí en clases.

Estaba junto con unos amigos, platicando y riéndonos como siempre... No había podido dormir nada en casa así que me dormí sobre el hombro de un amigo.

Poco después me desperté y él estaba tocando mis senos mientras platicaba con los demás y “me abrazaba”... 

Estuvo apretándolos todo el tiempo y por culpa de mi sueño pesado no lo noté....",
,2/1/2019 1:54:12,Anónimo,Mujer,17,México,,Sí,"Cuando tenía como seis años fui de visita a casa de mis abuelos, yo y otros niños fuimos a una milpa a recoger cosas y ahí estaba un tío trabajando, todos ya se iban y él me dijo que me quedara (en ese momento me sentí un poco incómoda) pero accedí, cuando todos se fueron comenzó a tocar mis partes, es muy doloroso decirlo, pero me obligó a besarlo, mi primer beso fue con él, me dejó ir y así sucesivamente cada que estábamos solos. Con el tiempo (no sé cómo) olvidé lo que pasó. 

Muchos años después, yo ya estaba como en 5to de primaria el se fue a mi casa a vivir por que quería trabajar en la cuidad, ni siquiera sé cuál fue la primera vez o cómo empezó, pero me tocaba mis partes cuando nadie veía y de cierto modo yo, ni si quiera sé cómo explicarlo, lo odiaba, pero a la vez sentía que el ya era parte de mi, sentía que me había arrebatado algo que me pertenecía, pero no sé cómo sentía apego hacia el. 
Ahora cada que lo veo me trata mal (pero hace que nadie lo noté), siento que se burla de mi, yo sólo quiero alejarme de la gente, no soporto que me toquen, que me abracen, durante años le tuve miedo a los niños. Ahora eso ha cambiado un poco.

Odiar y amar, no sé qué es eso, pero ambas cosas juntas suenan tan peligrosas, lo odio, no sé cómo explicar que no soporto que hablen de él, hace tres años nació su hija y yo sólo siento odio hacia ella, sé que no tiene la culpa, pero no lo puedo evitar... Escribo esto por qué nadie lo sabe y no quiero que lo sepa nadie, en parte siento y siempre sentiré que tuve la culpa",
,2/1/2019 6:55:44,Anónimo,Mujer,,Argentina ,,Sí,"A mi corta edad tuve 5 intento de violación y una violación concretada cada vez que salgo tengo miedo de no volver a casa de no ver a mi familia nunca más de terminar en las noticias y que me juzguen de porque usaba esa ropa , porque caminaba o esperaba a alguien sola y porque a esa hora pero lo que nadie va a decir es pobre piba van a mostrar fotos en las que estoy con escote diciendo ella se lo busco , ella provocó pero nooo no es así yo no provocó nada sólo soy una piba que se viste como quiere o acaso eso mide el respeto lo peor es que nací siendo mujer ",
,3/15/2019 0:24:11,Anónimo,Mujer,22,México,,Sí,Cuando tenía 7 mis papás se divorciaron y mi mamá al poco tiempo tenía ya novio siempre me sentí rara con el al principio sólo me tocaba siempre las nalgas el estudiaba para enfermería y con el pretexto de practicar lo que aprendía cuando mi mamá nos dejaba solos que eran todos los días el me penetraba con sus dedos analmente con el pretexto de que le revisaba que no tuviera emorroides eventualmente empezó a tocarme la vagina el clitoris aún tengo bloqueados muchos recuerdos solo se que aun tengo pesadillas yo siempre lloré y grite cada vez que mi mamá salía por la puerta nunca entendí por qué no veía mi sufrimiento dormía con un cuchillo bajo mi almohada por si el quería entrar de noche Nunca he escrito de esto y cuando era una niña traté de decírselo a mi mamá y no me creyó me dijo que yo era muy mentirosa de niña para conseguir lo que quería pero señoras porfavor no se cieguen un Niño no puede mentir de algo que no conoce arruinaron mi infancia mi vida y mi seguridad nunca podré volver a confiar en ningún hombre y siempre me sentiré insegura cuiden a sus hijos un niño no miente yo no mentía y me hubieran podido salvar de tantos años de sufrimiento.,
,4/27/2019 22:55:32,Anónimo,Mujer,20,México,,No,"Hace un año escribí mi historia de cómo un primo abusó de mí, tardé en decirlo a mis padres, quienes afortunadamente me creyeron y nos cambiamos de casa. 
En fin, ahora vengo a contarles que hoy llegué a mi casa donde viven también mis primas (sus padres murieron así que mi mamá está a cargo de ellas) mis padres estaban discutiendo y yo intervine, resulta que mi papá trató hace tiempo de seducir a la más chica de mis primas para tener relaciones sexuales, nunca abusó físicamente pero sí la acosó. Me encuentro en un momento de crisis emocional. Obviamente mi mamá lo corrió y yo le creo a mi prima pero aquí el asunto es que no sé qué hacer, estoy muy molesta con mi papá, mi corazón llora, no sé qué duele más, si haber sido violada por tu primo al que considerabas un hermano o ser  hija de un acosador, no sé qué hacer, amo a mi padre, siempre fui muy apegada a él, se pudiera decir que siempre fui su concentida, él ya no puede pisar ésta casa y lo apruebo pero no sé si darle una oportunidad para que me siga viendo a mi, para seguir hablándole. Él paga la mayor parte de mis estudios y lo que ocupo de transporte y yo no puedo trabajar en algo que me cubra al menos todos mis gastos pues si no estoy en la escuela (horario mixto) me ocupo de mis hermanos y la casa ya que mi mamá trabaja casi tiempo completo. No sé qué hacer y quisiera que me dieran alguna opinión, mi mamá dice que esto no debe afectarme directamente porque a mí no me hizo nada, que es mi desicion. Quisiera que me den un consejo. ",
,6/12/2019 13:59:29,Anónimo,Mujer,23,Argentina,,No,"Vivi y sigo viviendo hoy en día en una relación tóxica hace 5 años conocí al papá de mí hija la cual hoy tiene 3 años , cuando lo conocí era muy bueno simpático me trataba bien hasta que empezó a volverse muy posesivo me llamaba a cada rato me quería ver todos los días y si yo no quería se enojaba diciendo que me iba a dejar , la primera vez que lo quise dejar a los 3 mese de noviazgo se puso al lado de las vías del tren y me amenazó con tirarse si yo lo dejaba , por lástima siguió con el. Siempre me hacía sentir menos o me peleaba sin razón y decía que la culpa la tenía yo , y si yo quería salir sola me hacía un escándalo ,  un día quise ir a la casa de una amiga y yo estaba en su casa y no me dejaba salir . A los ocho meses de noviazgo decido dejarlo definitivamente lo había charlado con una amiga y ella me había dicho quee estaba de acuerdo, cuando me había decidido a dejarlo me entero que estaba embarazada       decidí seguir adelante con el embarazo aunque fue difícil ya que el siempre quería discutir por algo yo perdí mí trabajo y el no quería colaborar a pagar las ecografías u otros gastos  incluso no ayudaba con la alimentación que debía tener una embarazada.  Cuando nació mí hija fui a vivir con el y su mamá y a los meses hubo una situación en la que él se puso violento yo estaba  amamantando a mí hija y se había tapado el inodoro del baño y me llamaba para mostrarme como destaparlo yo no podía ir porque estába ocupada amamantando a mí hija el me seguía llamando con insultos como puta estúpida inútil entre otras cosas yo le dije que hasta que no me llame bien no iría entonces él se acercó a mí con insecticida llamado raid y me lorocio por la cara y el cuerpo insultandome yo tenía a mí hija en brazos y le tape la cara con una mantita para que el insecticida no le haga daño  , después de esa situación luego de una semana decidí separarme y me fui a vivir con mí mamá . Luego de ahí el iba a visitar a mí hija pero seguía maltratando me con insultos llamadas a cada rato y me rebajas siempre , después de un año yo empecé a salir con un chico y el cada vez que se enteraba que yo no estaba en mí casa llamaba a la policía y me amenazaba con sacarme a mí hija   nunca podía salir tranquila  hoy en día no tengo pareja el no es mí pareja está más tranquilo pero muchas veces sigue con las descalificaciones insultos y controlando me  etc  y yo al no tener trabajo en cierta forma sigo dependiendo de el.  , Estoy haciendo un curso para poder conseguir trabajo y no necesitar de su ayuda y alejarme un poco . Pero siento que no puedo estar  libre  al 100%  ya que su familia vive al lado de mí casa y no puedo estar con otra persona o hacer mí vida del todo libre  gracias por leer saludos",
,7/15/2019 21:12:03,Anónimo,Mujer,26,Ecuador,,No,Yo era una niña pequeña de unos 5 o 6 años jugando con mis primos pues habiamos ido a visitar a mi tio que a la vez es mi padrino de bautizo y mientras jugabamos mi madre estaba adentro conversando con tio y nosotro jugabas en el patio en eso mi primo nos pregunto quien queria ir con el a la tienda y tontamente fui yo el me marco en sus brazos y no fuimos ala tienda cerca de ahi habia una casa vieja el me metio ahi e hizo que me bajara mi calzoncitos el tambien se bajo los suyos por un momento senti mucho miedo y le dije que queria ir al baño sali corriendo de alli y fui a contarselo a mi tio y a mi madre que se quedaron frios con mi historia mi tio le habia pegado a su hijo menos mal a mi si me creyeron pero hasta ahora siento ese miedo al verlo.,
,10/2/2019 7:28:00,Anónimo,Mujer,22,Argentina ,,Sí,"Fui abusada 12 años por un funcionario del poder judicial de Quilmes, esposo de mi madre. Desde los 5 años me empezó a manosear, cuando dormía, cuando me bañaba, hasta cuando mi madre trabajaba. Hasta los 10 años ya espezo la penetración y más abusos obligatorios sexo oral, pastillas, golpes. Al pasar los años ya era con amenazas cuchillos en su mesa de luz, en el auto, en el trabajo, en su bolsillo.  Siempre estaba con un arma Blanca para poder amenazarme, golpes, empujones. Cuando no tenía clases me obligaba a ir con él a su trabajo para poder abusar de mí en su despacho ya que él tenía una oficina para el solo . Hasta que conocí una persona me enamoré me aferre a él. Lo presente como novio y el abusador ya lo rechazó, lo amenazó le dijo que si me seguía buscando lo iba a matar a él y sus hijos. La persona de la cual me enamoré no le dio miedo, siguió buscándome incondicionalmente estuvo en cada momento nunca se alejó y se banco un año para poder estar conmigo.  Vi su insistencia hacia mí, hasta yo intenté alejarlo para que no le pasara nada. Y más me enamoré, me sentí protegida.  No sabía cómo decirle que el esposo de mi mamá abusaba de mi. Sentí que se lo tenía que decir, porque al estar juntos sentí que lo estaba engañando por así decirlo. Cuando le conté aquel 26 de septiembre  enseguida no me dejó volver a mi casa y planeamos como lo podía decir para que realmente me creyeran y no pensaran que había inventado eso por solo ""tener novio""  a el no lo conocía nadie y nose que iba a pensar mi familia.  Finalmente lo conté, se hizo público, salió en cada noticiero del país.  Él esta preso por 15 malditos años que en realidad no son nada.  Y acá estoy decidí ser mamá para tener en quien pensar y tener la cabeza ocupada en mi hijo y no hacer grandes locuras como matarme. ",
,3/17/2020 23:10:53,Anónimo,Mujer,37,Colombia,,Sí,"Mi pareja aparenta ser un hombre especial y cariñoso.
Pero quien no lo conoce vine a conocer los.golpes.con el, los insultos, me dice que valgo 2 pesos, me hizo endeudar y nunca me ayudo a pagar ahora no tengo amigas, no puedo tener la esperanza.de un dia comprar mi casa puesto que la deuda es grande, llegue  al.punto de tener depresion tomar medicamentos estar con especialistas pero a el no le ha importado. Siempre me maltrata psicologicamente. Tengo miedo denumciarlo poroque siempre me dice que edte tranquiña que mas adelanye arreglamos.",
